geolocation_state,geolocation_zip_code_prefix,geolocation_lat_x,geolocation_lng_x
PE,56331,-9.374381819608361,-40.51506483523547
PE,56332,-9.387578875425406,-40.46695943734612
PE,56345,-9.379866148323698,-40.53875172676857
PE,56355,-8.44617819121274,-40.767924021680365
PE,56360,-8.527649408089498,-41.02060110035674
PE,56380,-8.792604800627378,-39.82670283229444
PE,56395,-9.00052907786011,-40.26335980543692
PE,56400,-8.597804297170457,-38.56979971118692
PE,56420,-8.32090718548556,-38.743239807064
PE,56430,-8.727429499295773,-38.68793983718327
PE,56440,-8.734363100978964,-38.96076191892239
PE,56460,-8.977994568290816,-38.22122765434695
PE,56470,-9.179905003939286,-38.255367222663445
PE,56480,-9.104113252980355,-38.12868038951389
PE,56502,-8.408637602905332,-37.08019019866228
PE,56503,-8.412623656054961,-37.063099419135
PE,56504,-8.416009761174788,-37.05445940338478
PE,56505,-8.417741356236835,-37.050828719772646
PE,56506,-8.41989301422695,-37.05670084604082
PE,56509,-8.423591693383198,-37.05980893795176
PE,56510,-8.424489046092345,-37.058314830009095
PE,56511,-8.42880759107456,-37.059627723423645
PE,56512,-8.414747298654067,-37.068806426874744
PE,56515,-8.417541193936291,-37.04859294852756
PE,56516,-8.433317128316729,-37.06905220893832
PE,56517,-8.416261297446292,-37.04481950987603
PE,56519,-8.417316765704749,-37.040900004829744
PE,56520,-8.62060978721165,-37.149447187090736
PE,56540,-8.751434755093086,-37.340716045548696
PE,56550,-8.94580935869319,-37.419839673218206
PE,56560,-8.902054497556339,-37.82535105410673
PE,56565,-8.962860755447547,-37.62602456356043
PE,56580,-8.541240664805635,-37.69097342318878
PE,56600,-8.076095735202674,-37.27177644815796
PE,56640,-8.089040071950778,-37.64423184729449
PE,56670,-8.24921262239714,-38.02403543896722
PE,56700,-7.58660639733172,-37.464281917160015
PE,56720,-7.378575294274627,-37.19177087274676
PE,56740,-7.349397090903665,-37.28588974324564
PE,56750,-7.376063882701239,-37.4790844995268
PE,56760,-7.605668098999786,-37.31458241152749
PE,56780,-7.590727896323007,-37.53988021706024
PE,56795,-7.600485181900316,-37.65125338933515
PE,56800,-7.759829833939789,-37.56020507437151
PE,56820,-7.805111757090515,-37.79353934435568
PE,56825,-7.667369270100113,-37.68926112815532
PE,56828,-7.718336395521888,-37.850028489304165
PE,56830,-7.677575153920559,-37.45957398406246
PE,56840,-7.835449149103269,-37.49101977550776
PE,56848,-8.115034340943488,-36.21673712065287
PE,56850,-7.891366668750168,-37.93022417655466
PE,56870,-7.836609084788395,-38.10231711047511
PE,56895,-7.82038992454588,-38.1533835094943
PE,56903,-7.987960049097939,-38.2950196716046
PE,56906,-7.984714088682945,-38.304712776840105
PE,56909,-7.981668309883,-38.284813817164505
PE,56912,-7.990403053242664,-38.2893068453313
PE,56915,-7.998162352750823,-38.30390693241957
PE,56930,-7.9393452387802625,-38.15328763426178
PE,56950,-7.865781662087841,-38.75903891430712
PE,56980,-8.12563596318617,-38.729259157399184
AL,57000,-9.638605854290484,-35.710221546627054
AL,57010,-9.668679847220162,-35.75574304724285
AL,57014,-9.658378160802346,-35.756748751693095
AL,57015,-9.653907502843877,-35.757675444252165
AL,57017,-9.637041923439382,-35.747401056007796
AL,57018,-9.617412205947803,-35.7538910988879
AL,57020,-9.63783880587856,-35.74091881431023
AL,57022,-9.658785271737912,-35.72740447787907
AL,57025,-9.660175999861591,-35.72199570640058
AL,57030,-9.665432208615636,-35.71468616354331
AL,57031,-9.648508564644235,-35.71627154659807
AL,57035,-9.656989321235253,-35.706668009204016
AL,57036,-9.64771095899477,-35.70620431910359
AL,57037,-9.64458538580774,-35.70986424309627
AL,57038,-9.626772284358772,-35.69902725148618
AL,57039,-9.578299107219449,-35.66043233244019
AL,57040,-9.64092597953894,-35.724147494703004
AL,57041,-9.625896890906779,-35.71859501134659
AL,57042,-9.618112802419594,-35.72922890501116
AL,57043,-9.63456422388523,-35.72634810322068
AL,57044,-9.618346072064103,-35.70598989128876
AL,57045,-9.61283856403303,-35.724214703880584
AL,57046,-9.606480228390815,-35.72290203449601
AL,57048,-9.590747706241807,-35.741075002543596
AL,57050,-9.642821077557132,-35.73317627095806
AL,57051,-9.655002377493531,-35.7344014288952
AL,57052,-9.624370714206648,-35.73376401603869
AL,57055,-9.635531947101395,-35.73975049585032
AL,57057,-9.627749377554247,-35.741283080337034
AL,57060,-9.58674567243444,-35.770578670050234
AL,57061,-9.592062745036046,-35.76320801183022
AL,57062,-9.605778919840366,-35.757991673475246
AL,57063,-9.602354471317302,-35.76957868028244
AL,57070,-9.594744359500432,-35.78294732505345
AL,57071,-9.587143339566579,-35.77316975021747
AL,57072,-9.558252796675193,-35.77158850809691
AL,57073,-9.558742708640501,-35.7607238111778
AL,57074,-9.55295526322778,-35.74681944057776
AL,57075,-9.557203301435148,-35.78335594116137
AL,57080,-9.595761133760632,-35.74882663845113
AL,57081,-9.57513459771451,-35.7567572181511
AL,57082,-9.581009992695627,-35.75773253064128
AL,57083,-9.561520150200197,-35.74626350203189
AL,57084,-9.557463277918359,-35.72953912510928
AL,57085,-9.558634084311773,-35.739141182769316
AL,57086,-9.631615647936886,-35.73311866180966
AL,57100,-9.49719129326223,-35.83329662981412
AL,57120,-9.569708628845596,-35.82583626195492
AL,57130,-9.601084296363338,-35.823857108129005
AL,57140,-9.637658609091485,-35.79101525160084
AL,57150,-9.599890845411252,-35.95674769602994
AL,57160,-9.731920433403758,-35.85914026286754
AL,57180,-9.83863907011189,-35.89620514866875
AL,57200,-10.286413219075992,-36.568256813115546
AL,57210,-10.401984383567589,-36.41996617026368
AL,57220,-10.294195260579944,-36.308551753117804
AL,57230,-10.12551530808525,-36.17491369584762
AL,57235,-10.055580467691437,-36.05262131421984
AL,57240,-9.78160689887224,-36.098469111529845
AL,57241,-9.78309941608301,-36.101883915926734
AL,57242,-9.783250256372778,-36.09150715375951
AL,57244,-10.01141577989561,-36.023195653320776
AL,57245,-9.80059097895231,-36.10789903031577
AL,57246,-9.86266519551011,-35.97286088573079
AL,57250,-9.784323077256696,-36.349940688236316
AL,57255,-19.90536973144338,-43.94830637625486
AL,57257,-9.833468286263235,-35.97768357429688
AL,57258,-9.756281098768728,-36.23494210887877
AL,57260,-9.625269657002699,-36.022425306207936
AL,57265,-9.911323554280271,-36.356270705569045
AL,57270,-9.888675029135362,-36.46836013110915
AL,57275,-9.938980157317406,-36.55104362776034
AL,57280,-10.12780636422402,-36.656142812793526
AL,57290,-10.149370786356402,-36.78455846105261
AL,57300,-9.752028855259624,-36.66119720649594
AL,57301,-9.766333150870352,-36.648368952495
AL,57302,-9.761803841344049,-36.637215365717296
AL,57303,-9.780292535913642,-36.638107098974785
AL,57304,-9.762308670177777,-36.66186146327257
AL,57305,-9.750486268406371,-36.67025543735731
AL,57306,-9.742353267111577,-36.668854706337854
AL,57307,-9.732249599240676,-36.67364367685701
AL,57308,-9.7267325200204,-36.667267932333125
AL,57309,-9.721549631099009,-36.67993653906165
AL,57310,-9.736775346897518,-36.66277671590849
AL,57311,-9.742123376677789,-36.65640420433493
AL,57312,-9.744918482262287,-36.65228572185716
AL,57313,-9.754148588158948,-36.650580338499516
AL,57314,-9.748612992172763,-36.64327251503135
AL,57315,-9.734249616418264,-36.64368621090321
AL,57316,-9.75978419566628,-36.64672600098306
AL,57317,-9.797449499999994,-36.625158
AL,57319,-0.48350469590587863,-28.424444123004108
AL,57320,-9.617563138516777,-36.767592342974496
AL,57325,-9.636905726170335,-36.579648529187374
AL,57330,-9.827487317738328,-36.7417918595071
AL,57340,-9.90053293290262,-36.67569825929924
AL,57350,-9.959598567747458,-36.79002181192202
AL,57360,-9.884218075749795,-36.82478093494158
AL,57370,-9.96793244548259,-37.00287410022484
AL,57380,-10.126440337605306,-36.898839497412084
AL,57390,-10.05737692173651,-36.81265754050232
AL,57400,-9.747540884434736,-37.43605389658091
AL,57410,-9.672143903531612,-37.33000004170175
AL,57420,-9.674351094872716,-37.12751526212654
AL,57425,-9.659669658029264,-37.001568302973844
AL,57430,-9.634283270742923,-37.20614777704841
AL,57440,-9.603077766424372,-37.24771684332587
AL,57442,-9.533953252639769,-37.29475050535664
AL,57445,-9.559173826522185,-37.38200156645575
AL,57460,-9.611380610170421,-37.7591000396087
AL,57470,-9.501612044136785,-37.832093002918924
AL,57475,-9.259261225999698,-38.00595801303149
AL,57480,-9.382493141218601,-38.010550150952916
AL,57490,-9.262055423096342,-37.93512658320739
AL,57500,-9.373149147436541,-37.24630827396773
AL,57510,-9.303422442747706,-37.300629456989924
AL,57515,-9.467764343452382,-37.456305608083966
AL,57520,-9.233525306895219,-37.35892521057616
AL,57525,-9.162032471195122,-37.357685006967735
AL,57530,-9.115906531545123,-37.60678416721471
AL,57535,-9.48430048268659,-37.37451590142347
AL,57540,-9.117820475748035,-37.74224490331262
AL,57545,-9.222300970685877,-37.74833004472581
AL,57550,-9.514614692983653,-37.18938459884393
AL,57560,-9.387081056889098,-37.0891859763065
AL,57570,-9.401185056413858,-36.982709039077335
AL,57580,-9.53984172112725,-37.01495524695751
AL,57600,-9.405615367793292,-36.62951749197145
AL,57601,-9.413511740550051,-36.63639383676392
AL,57602,-9.411547825477285,-36.62319104259306
AL,57603,-9.417662771842384,-36.62939841220927
AL,57604,-9.428342932765291,-36.62835255602892
AL,57605,-9.41588615646702,-36.62221434079581
AL,57606,-9.411108279090449,-36.65186752789576
AL,57607,-9.417336430817024,-36.643864727695956
AL,57608,-9.410005917339076,-36.647410054144544
AL,57620,-9.538272597390494,-36.631240876326984
AL,57625,-9.388802041181199,-36.76056801902231
AL,57630,-9.583374640108921,-36.4701990872888
AL,57635,-9.53456946866304,-36.433853041307216
AL,57640,-9.647419962029984,-36.49400160914397
AL,57660,-9.684047221479462,-36.30329345457926
AL,57670,-9.575858848762762,-36.30347185082699
AL,57680,-9.644246828974058,-36.21371252866984
AL,57690,-9.506693572289144,-36.01488129857166
AL,57700,-9.37329614240574,-36.24547978378627
AL,57720,-9.475011165772862,-36.288993222832076
AL,57730,-9.451208581887236,-36.387711825813625
AL,57740,-9.368571801653818,-36.37146069359348
AL,57750,-9.316654310585411,-36.46675348654845
AL,57760,-9.256854896889346,-36.297559222985406
AL,57770,-9.398762700999793,-36.14695694637472
AL,57780,-9.412088128308312,-36.081653275183506
AL,57800,-9.157218563819532,-36.02697871708933
AL,57820,-9.31049621523562,-35.945205875021166
AL,57830,-9.246908507097617,-36.01437848468855
AL,57840,-9.166493174421886,-36.21850219952146
AL,57860,-9.007625823834186,-36.05768481521995
AL,57890,-8.968582603504942,-35.92588221696495
AL,57900,-9.053688837131517,-35.39820163988539
AL,57910,-9.156550877434656,-35.53292851997611
AL,57920,-9.313365468898668,-35.56758966152876
AL,57925,-9.408516706471508,-35.50889634074188
AL,57930,-9.250591921209962,-35.486157369068636
AL,57935,-9.462653803070658,-35.546981410965365
AL,57940,-9.260974726475455,-35.38016526071315
AL,57945,-9.156245682424096,-35.30990791947604
AL,57950,-9.098483572952494,-35.266181719753455
AL,57955,-9.007675987232084,-35.220048242659786
AL,57960,-8.842251907941927,-35.457253969321435
AL,57965,-8.940751921115535,-35.55446484045441
AL,57968,-8.851263653603551,-35.56730444996218
AL,57970,-8.941920209972304,-35.6635919416324
AL,57975,-8.918939545163434,-35.72990569030661
AL,57980,-9.138199153910296,-35.75610727624656
AL,57990,-9.389472780790879,-35.83969071517308
AL,57995,-9.275903813227666,-35.7265844803433
PB,58010,-7.1204025589403095,-34.88496427074941
PB,58011,-7.128063599680369,-34.89191526643526
PB,58013,-7.122251944966017,-34.87730441650945
PB,58015,-7.133875850898294,-34.877318426554126
PB,58020,-7.113471167211608,-34.87652141835621
PB,58025,-7.111778900002026,-34.8653512286585
PB,58026,-7.106932602497068,-34.86849724705008
PB,58027,-7.100774107225009,-34.86456324348824
PB,58028,-7.102544248961103,-34.853738408119526
PB,58030,-7.114710808753133,-34.855616162565795
PB,58031,-7.113985552637809,-34.84760827230731
PB,58032,-7.117704400103844,-34.83585310724698
PB,58033,-7.114798664687966,-34.839754648772306
PB,58034,-7.107641629249836,-34.84217114589352
PB,58035,-7.068379563936202,-34.842415611792
PB,58036,-7.095003522218604,-34.843255840442296
PB,58037,-7.085468146787564,-34.836182998668605
PB,58038,-7.1051463041570395,-34.83445236077788
PB,58039,-7.115646650447572,-34.82739106390502
PB,58040,-7.126030805567889,-34.86318753464468
PB,58041,-7.123023804952186,-34.853448888781884
PB,58042,-7.121572499866465,-34.84639120014361
PB,58043,-7.1225159545958325,-34.83506947508539
PB,58045,-7.128563537614632,-34.82306329159496
PB,58046,-7.1450190049108855,-34.82435746915817
PB,58047,-7.162589032053164,-34.79934670652506
PB,58050,-7.131917510727115,-34.846736224041706
PB,58051,-7.147294056006515,-34.839610885538
PB,58052,-7.15581330118227,-34.83678433724947
PB,58053,-7.152907201046796,-34.85094054318573
PB,58055,-7.168371194676214,-34.8417476972208
PB,58056,-7.175164296975628,-34.8411614867884
PB,58057,-7.1834496050340295,-34.8412679289423
PB,58058,-7.1671636447444484,-34.830257444859555
PB,58059,-7.178715969902532,-34.82740270680345
PB,58062,-7.205045863902869,-34.83758852635819
PB,58063,-7.200400043685345,-34.851592368497506
PB,58064,-7.1945916567118635,-34.84485323379034
PB,58065,-7.200244921014004,-34.85740301237676
PB,58066,-7.214857302186277,-34.83633306243121
PB,58067,-7.211811591712441,-34.85040001298634
PB,58068,-7.198639772913806,-34.86584064713501
PB,58069,-7.170199148498863,-34.87702715528325
PB,58070,-7.152431783014698,-34.87745850294996
PB,58071,-7.162656320137845,-34.870271918217966
PB,58073,-7.1677111371123345,-34.855865761990415
PB,58074,-7.17472353975664,-34.857142496420444
PB,58075,-7.1792549040803895,-34.869626409236474
PB,58076,-7.175548324620256,-34.88022549951502
PB,58077,-7.182680705582186,-34.86234971649559
PB,58078,-7.180295984520396,-34.8824502871452
PB,58079,-7.184698985122212,-34.88416383582483
PB,58080,-7.173031544761004,-34.8905951380581
PB,58081,-7.1773843895652805,-34.89100023526752
PB,58082,-7.172375139880376,-34.89992097629158
PB,58083,-7.1778799255395915,-34.925336790080955
PB,58084,-7.167114264033908,-34.91000585542921
PB,58085,-7.144269582190453,-34.888073759377946
PB,58086,-7.152602130343016,-34.89100218795032
PB,58087,-7.1609083406602,-34.89054500530852
PB,58088,-7.155570249725413,-34.90131246072438
PB,58090,-7.13736675324076,-34.909920724526906
PB,58100,-6.972896748267499,-34.83420893515134
PB,58101,-7.017655189025048,-34.832291502484104
PB,58102,-7.045361229648126,-34.84209820098669
PB,58103,-7.0076761310839,-34.918928757338264
PB,58105,-7.020278388845744,-34.84060234325825
PB,58106,-7.236668939358767,-35.89346027640798
PB,58107,-7.240182558976292,-35.92355247016561
PB,58108,-7.089956463479934,-35.10756286329237
PB,58109,-7.226365512394997,-35.92605871525331
PB,58115,-7.147147254820864,-35.9613676216698
PB,58117,-7.159336992234635,-35.85623111704173
PB,58119,-7.103223343512817,-35.86753532899503
PB,58120,-7.179094565810381,-35.73343874188931
PB,58123,-7.2643587599279815,-36.24154110263388
PB,58125,-7.061969027305861,-35.76440866320551
PB,58128,-7.122523890083736,-35.77066666517346
PB,58135,-7.018672399492172,-35.85930389793509
PB,58140,-7.048617955582523,-35.92421174107332
PB,58145,-7.08689252783847,-35.95922466090243
PB,58150,-7.0787110442601495,-36.05967093459546
PB,58155,-7.058849598067857,-36.36348348927906
PB,58167,-6.863480404602719,-36.354930085119705
PB,58170,-6.722975852710321,-36.05636685098979
PB,58173,-6.631677215389304,-35.9076192275223
PB,58175,-6.484892406850374,-36.151772926378925
PB,58177,-6.764674391431472,-36.246936073627474
PB,58178,-6.455501841703926,-36.20590796891664
PB,58180,-6.7576486810483125,-36.467601490733436
PB,58184,-6.679054233791942,-36.4198492829184
PB,58187,-6.506546016675192,-36.34468987915424
PB,58188,-6.644907070632345,-36.24817306021993
PB,58195,-6.402787305631922,-36.451641065455775
PB,58200,-6.852092560629193,-35.490921511694495
PB,58208,-6.896315160017874,-35.52457486056403
PB,58210,-6.843274432630999,-35.52899872989845
PB,58213,-6.779830500449045,-35.49712702239184
PB,58220,-6.748088778361755,-35.63143101928753
PB,58225,-6.759474884371157,-35.65754162316954
PB,58228,-6.604248376661441,-35.62757213885132
PB,58230,-6.641588616071431,-35.79174833832887
PB,58233,-6.534118134203998,-35.743283898915735
PB,58238,-6.780540392896977,-35.819150183307066
PB,58250,-6.673452346429443,-35.37509664176815
PB,58253,-6.617638777411675,-35.469005611066635
PB,58254,-6.57357169225538,-35.43769849013727
PB,58255,-6.698070710608819,-35.53696266024418
PB,58260,-6.688574251114973,-35.43328943993575
PB,58265,-6.688502968053444,-35.41885838715176
PB,58268,-6.7522336566575865,-35.439761272018345
PB,58270,-6.851202726391159,-35.38080182669872
PB,58273,-6.644478045295396,-35.291626584910276
PB,58275,-6.8295356000734335,-35.24675385868634
PB,58278,-6.613273682584569,-35.29173111290215
PB,58280,-6.837168594957801,-35.126887193067326
PB,58287,-6.898694295025135,-35.19935978722208
PB,58289,-6.913615301726352,-35.24424991597769
PB,58291,-6.718979212776461,-35.26602567205188
PB,58292,-6.595774802025247,-35.055996985467104
PB,58297,-6.80338209469453,-35.07673804443287
PB,58300,-7.123777114573907,-34.97881769691426
PB,58301,-7.1320375415386605,-34.981230450146214
PB,58302,-7.15187446892344,-34.96633132065475
PB,58303,-7.151794218046663,-34.97178789385407
PB,58304,-7.1257164718187,-34.95193644937346
PB,58305,-7.1283215834647695,-34.91319055478633
PB,58306,-7.125235405112684,-34.921206764714576
PB,58307,-7.128209512646065,-34.934102546121316
PB,58308,-7.133805316338791,-34.93453801921117
PB,58309,-7.136645784435945,-34.92364097257227
PB,58310,-7.015720450862823,-34.839101492649746
PB,58315,-6.9327437095961395,-34.864933626529265
PB,58320,-7.433968779567003,-34.91044769864678
PB,58322,-7.281531937508782,-34.8324550285676
PB,58324,-7.490764881771025,-34.812920718377214
PB,58326,-7.517500791475167,-34.91525331237053
PB,58328,-7.401989293844122,-35.11521553577263
PB,58330,-7.373340132679288,-35.23853209938073
PB,58334,-7.249643061702059,-35.21062230484069
PB,58337,-7.140305987063774,-35.089996204083846
PB,58338,-7.262389717269751,-35.26037387251013
PB,58339,-7.247067228711103,-35.380543663332325
PB,58340,-7.092610293602241,-35.23149849004836
PB,58342,-7.147469450226598,-35.23749153904038
PB,58345,-7.058829894333504,-35.316723123710524
PB,58350,-7.161965454299921,-35.34996167963896
PB,58354,-7.031229602147429,-35.46519078312693
PB,58356,-7.125012778756374,-35.42417873181895
PB,58360,-7.331548867230051,-35.336140835175506
PB,58370,-7.3807593048179765,-35.450069596587376
PB,58375,-7.304785226537744,-35.47764473916775
PB,58378,-7.377777214398313,-35.62894968068221
PB,58380,-7.290068210889992,-35.606067849889854
PB,58382,-7.247635558560212,-35.66622595576099
PB,58385,-7.185330489314501,-35.68043589181518
PB,58387,-7.1758035732213585,-35.58927191488588
PB,58388,-7.041755696576407,-35.63219332049747
PB,58390,-6.949275120162892,-35.54543763599661
PB,58393,-6.866817579255203,-35.61130770695807
PB,58395,-6.819015679391144,-35.64201386301395
PB,58396,-6.827717635503339,-35.76039334973399
PB,58397,-6.96672904710812,-35.70250563207211
PB,58398,-6.965112884018582,-35.79513566840518
PB,58399,-6.9040744281326205,-36.01124478544995
PB,58400,-7.219468653121622,-35.8900988227815
PB,58401,-7.209296481826257,-35.88307818102055
PB,58402,-7.208491848634334,-35.87446841449939
PB,58403,-7.20750651318597,-35.88881115015292
PB,58404,-7.200371718203139,-35.89946781165024
PB,58406,-7.216352227994898,-35.869551856369704
PB,58407,-7.227950443398683,-35.86967213102925
PB,58408,-7.243565775337109,-35.86617770929524
PB,58410,-7.2397325783701465,-35.87894074837356
PB,58411,-7.254647552821171,-35.8808650885552
PB,58414,-7.239387292120763,-35.89435058750892
PB,58415,-7.249322876715521,-35.899495955616075
PB,58416,-7.234276883817108,-35.90222547065862
PB,58417,-7.248690226778615,-35.91161978828011
PB,58418,-7.259828499568576,-35.90795349578872
PB,58420,-7.272025829957883,-35.914611752207264
PB,58421,-7.269665548704375,-35.92247453776104
PB,58423,-7.250838954784541,-35.92196026902125
PB,58424,-7.270863313373653,-35.93640867974128
PB,58428,-7.223322010807518,-35.90369567780546
PB,58429,-7.217805719389645,-35.90964298203826
PB,58430,-7.223875427633244,-35.91494335055713
PB,58431,-7.208664515674982,-35.923921556673655
PB,58432,-7.242654004144224,-35.921386202832984
PB,58433,-7.230078719902844,-35.92526143528736
PB,58434,-7.241654305683019,-35.92787825311109
PB,58436,-7.207082425087987,-35.94293679218573
PB,58437,-7.210490556720983,-35.92973012535638
PB,58441,5.013519480789594,-29.384845587162516
PB,58450,-7.481980700141656,-36.13212790243057
PB,58458,-7.523320024290516,-35.998917676645306
PB,58460,-7.743232162444185,-36.0629876303929
PB,58463,-7.7441464600968,-35.8834014481812
PB,58465,-7.696598290303212,-36.147249471640464
PB,58475,-7.361945970086667,-35.899161236150825
PB,58480,-7.489735281923311,-36.28813533220865
PB,58483,-7.752159182409464,-36.318438917400584
PB,58485,-7.633933993213537,-36.43475453639368
PB,58487,-7.358715893295886,-35.785397336554574
PB,58489,-7.5462478078952335,-35.70730669344225
PB,58494,-7.6420350862793525,-35.55131212020931
PB,58497,-7.695612971891798,-35.6652128785068
PB,58500,-7.892896564919863,-37.12235103286806
PB,58515,-8.076670724552413,-37.097290594593396
PB,58520,-8.082587165509773,-36.85144034488872
PB,58530,-7.890657730608135,-36.82492336745026
PB,58533,-6.982217132163556,-34.83016205905253
PB,58535,-7.79597240250463,-36.661062379993815
PB,58540,-7.67053421946001,-36.88087385765068
PB,58548,-7.567200620856406,-37.06092390413923
PB,58550,-7.695257989962354,-37.08341261588617
PB,58560,-7.622383492508776,-37.15033492579336
PB,58570,-7.401669308850112,-36.816975847308434
PB,58575,-7.3175223629479555,-36.65464974265099
PB,58580,-7.494554491157476,-36.67626659145202
PB,58582,-7.60637714087956,-36.816139278501645
PB,58588,-7.629677234068473,-36.60436898740524
PB,58590,-7.390319252746738,-36.531836158747495
PB,58600,-6.872211982859129,-36.917456203062436
PB,58610,-6.775092239256604,-36.798878580570886
PB,58620,-6.770782617665107,-36.99130513228417
PB,58625,-6.9274110618540545,-37.096777820433296
PB,58640,-6.994437727527543,-36.71347392610991
PB,58660,-7.0699861590034665,-36.578591973350754
PB,58665,-6.941104961861822,-36.627902598625944
PB,58670,-7.24642226336749,-36.487435710105615
PB,58675,-7.221183860031728,-36.63355991201459
PB,58680,-7.208839016268295,-36.82349868690115
PB,58685,-7.077091335231696,-36.732248704492505
PB,58690,-7.378040273869977,-36.944452261478524
PB,58695,-7.289328572200059,-37.08906656945403
PB,58698,-7.211424306162443,-37.05905566831004
PB,58700,-7.026354824577365,-37.27599844516001
PB,58701,-7.034988385150797,-37.28415466077647
PB,58703,-7.027245629698309,-37.28781399148343
PB,58704,-7.017301362929118,-37.284414647137915
PB,58705,-7.008093118407543,-37.28845915593149
PB,58706,-7.0171057771153125,-37.27514818099525
PB,58707,-7.048126922332642,-37.27400786026724
PB,58708,-7.076204747709529,-37.28688373685988
PB,58710,-6.740552933865064,-37.56897781496251
PB,58713,-6.907009311873592,-37.521128189699326
PB,58714,-6.907953404061964,-37.60305037842506
PB,58715,-7.124193,-37.60752375
PB,58720,-7.084733977178335,-37.444898680558275
PB,58723,-6.845313517197975,-37.32534552927155
PB,58725,-7.1604540789568345,-37.307223089498855
PB,58732,-7.12397776931988,-36.94639315542039
PB,58735,-7.223482249942097,-37.25336131178927
PB,58737,-7.265769518188043,-37.3414700876385
PB,58740,-7.244857649640924,-37.41807066724696
PB,58745,-7.387134648529148,-37.508443536306565
PB,58748,-7.515394976776802,-37.6398493782455
PB,58750,-7.5370001945181935,-37.818491479962844
PB,58753,-7.6353077960981635,-37.877906991133926
PB,58755,-7.736299776026694,-37.98999119518355
PB,58758,-7.7404634999999935,-38.098183500000005
PB,58760,-7.22906131266755,-37.749316256762185
PB,58765,-7.198683515770482,-37.92494830350167
PB,58770,-7.018257570439018,-37.944255498102386
PB,58775,-7.179133404855134,-38.1494237176719
PB,58778,-7.09301285540057,-38.17180592219051
PB,58780,-7.305695022980931,-38.15173654384906
PB,58784,-7.251600911484312,-38.29885177973865
PB,58790,-7.428534985166792,-38.070508598916206
PB,58795,-7.387353358958297,-37.98936951785552
PB,58798,-7.47853014670432,-38.04051687352243
PB,58800,-6.761172484814164,-38.22958635499926
PB,58801,-6.755183825899876,-38.224023819389984
PB,58802,-6.760553705454457,-38.22600556744839
PB,58804,-6.770668421107522,-38.226996211239886
PB,58805,-6.774351257164392,-38.23496752494221
PB,58806,-6.75086820998005,-38.23899770581833
PB,58807,-6.7659991086941815,-38.23358691572063
PB,58808,-6.772864128575178,-38.2383997789179
PB,58815,-6.932297894473408,-37.97978017555457
PB,58817,-6.915005995385517,-38.325032190579044
PB,58818,-6.6181673112694925,-38.09634112809656
PB,58819,-6.8435313958388875,-38.34731936729053
PB,58820,-6.520364999999998,-38.17927928578266
PB,58823,-6.78581814474845,-38.08345851472345
PB,58824,-6.551962250059266,-38.07699887339867
PB,58830,-6.553129279184607,-37.8057202178639
PB,58832,-6.5408306296502445,-37.711731319862686
PB,58835,-6.590493039697383,-37.91558188547208
PB,58840,-6.7675469145337415,-37.79582970815996
PB,58857,-6.891252231974976,-37.725352992323664
PB,58860,-6.598378754488047,-37.62309129188836
PB,58865,-6.491794555348289,-37.451862106329045
PB,58870,-6.438629891845568,-37.65166325558059
PB,58880,-6.376879978247282,-37.825443446792654
PB,58884,-6.354803150332729,-37.721572491346556
PB,58887,-6.44610968962619,-37.92778252965016
PB,58890,-6.34754264719811,-37.49999827444089
PB,58893,-6.212159819405013,-37.355238892883655
PB,58895,-6.188313308051183,-37.535719432641166
PB,58900,-6.887745156328405,-38.558942508879
PB,58908,-6.5751288115504805,-38.512056330191086
PB,58910,-6.748791742096183,-38.4413605706144
PB,58915,-6.518964635954034,-38.412065112741374
PB,58920,-6.579596769611026,-38.59734519989374
PB,58922,-6.452490182965374,-38.55190222505675
PB,58925,-6.720639877930619,-38.63984547996822
PB,58928,-6.482814165227727,-38.47966669011944
PB,58930,-6.871453499999966,-38.64776899999997
PB,58933,-6.403671411602919,-38.49845283303188
PB,58935,-6.926439212493989,-38.67969573929151
PB,58940,-7.154131816376398,-38.476805978557856
PB,58945,-7.037671455372667,-38.344700638194816
PB,58950,-7.212606884362872,-38.5857736637944
PB,58955,-7.2150617430971975,-38.369210829592845
PB,58960,-7.313342946555164,-38.514218041585586
PB,58970,-7.557047449051584,-38.50657896460069
PB,58978,-7.626533916998115,-38.55918012240609
PB,58980,-7.503534731556231,-38.407535337836144
PB,58985,-7.553345693581616,-38.332764996466956
PB,58993,-7.421351004260938,-38.218114892085985
PB,58994,-7.426339408401123,-38.26255966265371
PB,58995,-7.724392467414579,-38.18546713690376
RN,59010,-5.7709514949954155,-35.199552272816234
RN,59012,-5.77997567577143,-35.200158985835564
RN,59014,-5.789817888864895,-35.192418406445576
RN,59015,-5.805757516604118,-35.19973384190568
RN,59020,-5.792244362728699,-35.201519792539244
RN,59022,-5.802034788241244,-35.20669212601262
RN,59025,-5.787061775444422,-35.20673154531878
RN,59030,-5.797782626277699,-35.21203919988909
RN,59031,-5.798513778036825,-35.216200706331
RN,59032,-5.805682325551981,-35.21674479543881
RN,59035,-5.800909686255446,-35.22957673063081
RN,59037,-5.801473641129742,-35.2236016997222
RN,59040,-5.786214572397757,-35.22561748594978
RN,59042,-5.794336560817082,-35.23589300661402
RN,59050,-5.804191284402833,-35.23259989063866
RN,59052,-5.807745201853521,-35.22988162565379
RN,59054,-5.811200387378493,-35.22011226834216
